---------- Begin SLURM Prolog ----------
Job ID:        7313753
Username:      sportega
Accountname:   lc_an2
Name:          c
Partition:     main
Nodelist:      hpc3888
TasksPerNode:  16
CPUsPerTask:   Default[1]
TMPDIR:        /tmp/7313753.main
SCRATCHDIR:    /staging/scratch/7313753
Cluster:       uschpc
HSDA Account:  false
---------- 2020-05-12 05:34:40 ---------
LAMMPS (7 Aug 2019)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (../comm.cpp:93)
  using 1 OpenMP thread(s) per MPI task
using multi-threaded neighbor list subroutines
Reading restart file ...
  restart file = 7 Aug 2019, LAMMPS = 7 Aug 2019
  restoring atom style full from restart
  orthogonal box = (0 0 0) to (150 150 288.378)
  1 by 1 by 16 MPI processor grid
  restoring pair style lj/cut/tip4p/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  5084 atoms
  976 bonds
  488 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:   0          0          0         
  special bond factors coul: 0          0          0         
  2 = max # of 1-2 neighbors
  1 = max # of 1-3 neighbors
  1 = max # of 1-4 neighbors
  2 = max # of special neighbors
  special bonds CPU = 0.000956059 secs
  read_restart CPU = 0.057318 secs
1464 atoms in group 5Water_atoms
3620 atoms in group 6CNT_atoms
976 atoms in group 8Hydrogen
488 atoms in group 7Oxygen
Finding SHAKE clusters ...
  0 = # of size 2 clusters
  0 = # of size 3 clusters
  0 = # of size 4 clusters
  488 = # of frozen angles
  find clusters CPU = 0.000634909 secs
PPPM initialization ...
  extracting TIP4P info from pair style
  using 12-bit tables for long-range coulomb (../kspace.cpp:323)
  G vector (1/distance) = 0.243104
  grid = 64 64 108
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00402049
  estimated relative force accuracy = 1.21076e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 61893 28672
No /omp style for force computation currently active
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.3154
  ghost atom cutoff = 12.3154
  binsize = 6.1577, bins = 25 25 47
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/tip4p/long, perpetual
      attributes: half, newton on, omp
      pair build: half/bin/newton/omp
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 3000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 17.19 | 17.65 | 17.93 Mbytes
PotEng KinEng TotEng c_ke_H2O c_ke_CNT c_pe_sumH2O c_pe_sumCNT Temp c_temwater c_temcnt Press Pxx Pzz E_coul E_long Step 
  -5843.8441    789.16991   -5054.6742    789.16991            0    -5367.258   -476.58615    57.617008    271.53862            0    59.436334    78.391794    25.050251    34461.757   -41264.881  3172000 
  -5893.4804    783.89319   -5109.5872    783.89319            0    -5399.954   -493.52643    57.231756      269.723            0    59.778468    75.551459    27.666397    34371.375   -41266.564  3174000 
  -5888.0634    754.34017   -5133.7232    754.34017            0   -5389.0493   -499.01409    55.074101    259.55435            0    58.864515    79.680045    25.012735    34404.398    -41264.86  3176000 
  -5855.8009    787.96128   -5067.8396    787.96128            0   -5376.4401   -479.36074    57.528766    271.12275            0    59.637855     75.76842    23.482657    34439.917   -41264.436  3178000 
  -5848.5251    775.27453   -5073.2506    775.27453            0   -5358.3389   -490.18621    56.602511    266.75747            0    59.110308    74.710061     24.63411    34451.509     -41264.9  3180000 
  -5915.6388    829.44516   -5086.1936    829.44516            0   -5422.3267   -493.31208    60.557489    285.39658            0     57.80068    77.240253     21.09404    34403.962   -41265.611  3182000 
  -5897.0147    790.61466      -5106.4    790.61466            0   -5412.9989   -484.01583    57.722488    272.03573            0    59.376927    80.417223    20.983447    34385.962    -41265.52  3184000 
   -5884.709    836.96759   -5047.7414    836.96759            0   -5394.2281   -490.48085    61.106699    287.98491            0    60.674262    78.308485    25.596637    34356.887   -41263.809  3186000 
   -5879.311    779.91996   -5099.3911    779.91996            0   -5408.6743   -470.63673    56.941672    268.35588            0    57.954376    76.709534    21.649771    34465.986   -41265.887  3188000 
  -5867.4455    784.54591   -5082.8996    784.54591            0   -5369.9443   -497.50121    57.279412    269.94759            0    58.422539    73.586391    23.474132    34451.658   -41267.755  3190000 
  -5932.4392    755.95073   -5176.4885    755.95073            0   -5441.9065   -490.53265    55.191687    260.10852            0    57.076591    77.840396    20.515477    34400.033   -41265.265  3192000 
  -5896.3688     769.1151   -5127.2537     769.1151            0   -5400.8993   -495.46953    56.152813    264.63813            0    57.730045    73.572512    25.176375    34435.761   -41265.413  3194000 
  -5904.8784    763.56245    -5141.316    763.56245            0    -5408.603   -496.27542    55.747416    262.72757            0    59.227846    78.433137    21.737231    34365.542   -41266.836  3196000 
  -5872.2056    756.66921   -5115.5364    756.66921            0   -5384.4217   -487.78385    55.244143    260.35573            0     58.48426    76.170803    20.884912    34443.563   -41265.275  3198000 
  -5883.1015    791.45857   -5091.6429    791.45857            0   -5381.0934   -502.00813    57.784102     272.3261            0    61.246684    82.167706    27.051528    34341.559   -41262.895  3200000 
  -5884.9205    790.31156    -5094.609    790.31156            0   -5389.4779   -495.44262    57.700359    271.93144            0    58.882692    76.958041     22.30484    34418.098   -41267.157  3202000 
  -5902.5342     798.9102    -5103.624     798.9102            0   -5407.9088   -494.62539    58.328143    274.89007            0    60.795058    76.897365    23.545443    34321.746   -41265.056  3204000 
  -5874.2362    811.54993   -5062.6863    811.54993            0   -5383.7245    -490.5117    59.250965    279.23916            0    57.833714     75.47512    22.725706    34462.307   -41264.757  3206000 
   -5875.404    780.27099    -5095.133    780.27099            0     -5385.16   -490.24397    56.967301    268.47666            0    58.680706     74.79482    24.540811    34433.168   -41266.476  3208000 
  -5934.0514    792.28458   -5141.7668    792.28458            0   -5432.9092    -501.1422    57.844409    272.61032            0    58.776488    77.013265    23.469276    34337.477   -41267.723  3210000 
  -5851.2196    800.15267    -5051.067    800.15267            0   -5373.5322   -477.68746    58.418855    275.31758            0    60.907698    79.128392    26.658409    34413.998    -41265.68  3212000 
  -5889.7549    764.07368   -5125.6813    764.07368            0   -5411.5775   -478.17743    55.784741    262.90347            0     58.55979     76.06437    24.212778    34427.305   -41264.525  3214000 
  -5862.5898    762.77336   -5099.8165    762.77336            0   -5368.5973   -493.99252    55.689805    262.45606            0     58.86492    77.265719    24.642055    34444.709   -41263.761  3216000 
  -5907.2652    761.62301   -5145.6421    761.62301            0    -5413.025   -494.24011    55.605819    262.06024            0    59.559946    78.094487    23.506446    34351.672   -41265.478  3218000 
    -5882.56    793.73224   -5088.8277    793.73224            0   -5395.0315   -487.52842    57.950102    273.10843            0    59.487905     75.77559     24.68721    34399.008    -41265.27  3220000 
  -5919.4936    745.48038   -5174.0133    745.48038            0   -5414.8126   -504.68105    54.427251    256.50587            0    57.871558    74.701955    23.939855    34388.677   -41265.126  3222000 
  -5868.4347    795.53154   -5072.9031    795.53154            0   -5377.9315   -490.50317    58.081468    273.72753            0    60.598104    79.338835    26.286816    34387.042   -41264.367  3224000 
  -5842.3711    763.66955   -5078.7015    763.66955            0   -5356.0465   -486.32455    55.755236    262.76442            0    60.182489    79.429969    20.698492    34432.719   -41264.703  3226000 
  -5878.5124    799.20473   -5079.3077    799.20473            0   -5384.4566   -494.05584    58.349647    274.99141            0    60.043147    79.503562      21.8198    34383.501   -41266.295  3228000 
  -5887.3199    748.72843   -5138.5915    748.72843            0   -5394.3717    -492.9482     54.66439    257.62346            0    59.388953    78.377981    24.792253    34393.501   -41266.298  3230000 
  -5859.9779    792.25734   -5067.7206    792.25734            0   -5374.8036   -485.17434     57.84242    272.60094            0    59.578922    75.153608    25.980405    34429.407   -41263.702  3232000 
  -5897.1432    780.73167   -5116.4115    780.73167            0   -5409.0279   -488.11522    57.000935    268.63518            0    57.860425    73.183908    22.104233    34419.252   -41266.629  3234000 
  -5881.4329    798.50825   -5082.9247    798.50825            0   -5379.0134   -502.41948    58.298797    274.75176            0    58.076497    72.952964    21.802176    34433.363   -41265.302  3236000 
  -5859.4919    755.94241   -5103.5495    755.94241            0   -5366.7354   -492.75651     55.19108    260.10565            0    60.237428    81.852325    23.437486    34404.147   -41265.485  3238000 
  -5917.9827    818.51491   -5099.4678    818.51491            0   -5431.3604   -486.62228    59.759476    281.63568            0    58.142311    76.411387    22.021819    34398.353   -41266.405  3240000 
  -5862.7726    796.35469   -5066.4179    796.35469            0   -5372.5886   -490.18394    58.141566    274.01077            0    58.476398    78.460381    22.201051    34456.707   -41263.738  3242000 
  -5867.7591    743.65759   -5124.1015    743.65759            0   -5372.7789   -494.98013     54.29417    255.87868            0    59.725142    74.883199    25.732715    34404.265   -41264.037  3244000 
  -5826.9121    769.33812    -5057.574    769.33812            0   -5340.0768    -486.8353    56.169096    264.71487            0    59.552636    77.092227    24.410727    34477.038    -41263.88  3246000 
  -5901.0213    797.67655   -5103.3448    797.67655            0    -5407.109    -493.9124    58.238074    274.46559            0    58.873277    76.494871    22.775918    34392.839   -41264.501  3248000 
  -5884.8505    785.98624   -5098.8643    785.98624            0     -5389.15   -495.70053    57.384569    270.44317            0    59.857364    79.628923    24.796612    34377.347   -41264.211  3250000 
  -5901.8589    777.07961   -5124.7793    777.07961            0   -5404.2977   -497.56118    56.734299    267.37857            0    57.806182    75.574952    23.787147    34423.058   -41265.623  3252000 
  -5858.0293    755.48875   -5102.5406    755.48875            0    -5365.602   -492.42736    55.157958    259.94956            0    58.767664    76.952598    21.484311    34444.448   -41264.084  3254000 
  -5887.5487    791.71023   -5095.8385    791.71023            0   -5393.1711   -494.37756    57.802476    272.41269            0    60.057086    74.170469    22.976677    34371.937   -41262.922  3256000 
  -5860.3282     813.8536   -5046.4746     813.8536            0   -5368.0618   -492.26642    59.419155    280.03181            0    58.845631    78.667273    24.927905    34453.767   -41263.865  3258000 
  -5905.1704    758.50559   -5146.6648    758.50559            0   -5421.8269   -483.34351    55.378217     260.9876            0    58.780597    79.036209    21.702726    34374.588   -41263.905  3260000 
  -5893.8751    791.89328   -5101.9818    791.89328            0   -5401.1436   -492.73143     57.81584    272.47568            0    58.662659    73.366757    24.948872    34415.266   -41266.168  3262000 
  -5858.9718    757.57156   -5101.4002    757.57156            0   -5369.6704   -489.30142    55.310023    260.66621            0    59.604703    77.377126    23.563738    34434.126   -41265.275  3264000 
  -5837.0897    803.86624   -5033.2235    803.86624            0    -5339.299   -497.79072    58.689981    276.59535            0    60.690581    75.855094    26.686805    34440.942   -41263.358  3266000 
  -5858.0791    795.85946   -5062.2197    795.85946            0   -5370.8876   -487.19155     58.10541    273.84037            0    60.398622    79.464824    25.639311    34403.281   -41263.907  3268000 
  -5910.2203    724.01036     -5186.21    724.01036            0   -5408.6071   -501.61325    52.859733    249.11843            0    59.111693    77.653731    22.101303    34352.293   -41267.701  3270000 
  -5875.3088    772.62845   -5102.6804    772.62845            0   -5387.8398     -487.469    56.409322    265.84701            0    59.507332    78.066793    21.786428    34411.115   -41267.161  3272000 
  -5858.8026    805.32638   -5053.4762    805.32638            0   -5380.9179   -477.88473    58.796585    277.09775            0    59.384773    74.549285    23.970834    34453.922   -41264.802  3274000 
  -5883.3004    805.35676   -5077.9436    805.35676            0    -5395.896   -487.40436    58.798804    277.10821            0    59.972722    78.546634    24.821375    34378.527   -41263.564  3276000 
  -5864.1757    787.58697   -5076.5888    787.58697            0   -5388.3575    -475.8182    57.501438    270.99395            0     60.52146    80.302021     23.26341    34394.441   -41265.227  3278000 
  -5855.1469    777.39094    -5077.756    777.39094            0   -5370.4359   -484.71098    56.757029    267.48569            0    59.921629    79.152052    23.529103    34422.593   -41265.631  3280000 
  -5839.3363    809.96713   -5029.3692    809.96713            0   -5342.1553   -497.18106    59.135405    278.69455            0    58.801935    76.161433    23.118729    34478.819   -41262.596  3282000 
  -5891.1552    778.16987   -5112.9854    778.16987            0   -5400.5543   -490.60097    56.813899    267.75371            0    58.818941    74.304049    24.686369     34411.09   -41265.688  3284000 
  -5872.7113    746.31606   -5126.3952    746.31606            0    -5377.298   -495.41326    54.488264    256.79341            0    59.180406     77.46058     24.12624    34416.466   -41263.912  3286000 
  -5839.1257    798.95564   -5040.1701    798.95564            0   -5344.6259   -494.49979    58.331461     274.9057            0     59.53496    77.677468    24.938522    34455.128   -41264.058  3288000 
  -5861.2433    791.67112   -5069.5722    791.67112            0   -5374.4983   -486.74496     57.79962    272.39924            0    59.814821    80.036952    25.545025    34416.591   -41267.242  3290000 
  -5884.5362    793.22263   -5091.3136    793.22263            0   -5385.5749    -498.9613    57.912895    272.93308            0    59.932819      76.2043    23.857088    34375.825   -41264.678  3292000 
   -5871.363    770.70833   -5100.6547    770.70833            0   -5383.2975   -488.06553    56.269135    265.18633            0    60.536615    77.442517    26.522056    34382.093   -41265.349  3294000 
  -5905.7521    805.54883   -5100.2033    805.54883            0   -5413.4041   -492.34807    58.812827     277.1743            0     58.69281    76.377565    21.826049    34389.479   -41265.359  3296000 
  -5881.2939    833.36241   -5047.9315    833.36241            0   -5385.1654   -496.12851    60.843486    286.74443            0    58.826342    73.217354    24.777059     34431.61   -41265.681  3298000 
  -5908.3291    804.34552   -5103.9836    804.34552            0   -5419.2953   -489.03386    58.724974    276.76026            0     57.84856    71.519893    24.552195    34417.966   -41265.325  3300000 
  -5890.8215    787.51177   -5103.3097    787.51177            0   -5395.1843   -495.63717    57.495948    270.96808            0    58.806448    76.292299    24.481571    34409.268   -41265.423  3302000 
  -5844.4464    772.11177   -5072.3346    772.11177            0   -5358.1838   -486.26261    56.371599    265.66923            0    60.211786    76.721808    24.850664    34426.934   -41265.396  3304000 
  -5872.5269    789.72698   -5082.7999    789.72698            0   -5377.2977   -495.22916     57.65768    271.73029            0    59.708258    77.035262    23.827993    34399.855   -41265.563  3306000 
  -5854.4529    755.62684    -5098.826    755.62684            0   -5363.6764   -490.77651    55.168041    259.99707            0    58.236728    76.389368    24.346264     34482.23   -41263.284  3308000 
  -5881.7028     782.5254   -5099.1774     782.5254            0   -5384.5597   -497.14315    57.131895    269.25236            0    60.428852     77.14796    24.730857    34368.832    -41267.79  3310000 
  -5884.0403    772.94032      -5111.1    772.94032            0   -5395.7789    -488.2614    56.432091    265.95432            0    57.219164    75.399691    22.421727    34468.658   -41264.718  3312000 
  -5882.3208    801.07307   -5081.2477    801.07307            0   -5397.6707    -484.6501    58.486053    275.63427            0    60.081409    81.107948    23.345071    34384.553   -41263.032  3314000 
  -5884.9401    769.19921   -5115.7409    769.19921            0   -5394.3643   -490.57577    56.158954    264.66707            0    59.870125    76.497567    27.710435    34379.665   -41265.965  3316000 
  -5840.5127    785.34991   -5055.1628    785.34991            0    -5351.744   -488.76867    57.338111    270.22423            0    58.460518    71.959329    23.671548    34490.353   -41264.999  3318000 
  -5878.1724    786.99085   -5091.1815    786.99085            0    -5385.609   -492.56339    57.457916    270.78884            0    59.709095    77.853036    23.719122    34403.043   -41266.212  3320000 
   -5888.206    769.28553   -5118.9204    769.28553            0   -5395.1866   -493.01931    56.165256    264.69677            0    60.149174    79.362268    22.754553    34361.615   -41265.455  3322000 
  -5894.5161    790.37984   -5104.1362    790.37984            0   -5403.6461   -490.87001    57.705345    271.95493            0    57.772019     76.01466    24.623284    34438.788   -41263.996  3324000 
  -5870.2209    804.84236   -5065.3785    804.84236            0    -5383.979   -486.24188    58.761248    276.93121            0    58.560699    73.218064    25.598058    34455.866   -41262.858  3326000 
   -5867.784    820.97254   -5046.8115    820.97254            0   -5392.9529   -474.83107    59.938907    282.48131            0     58.79752    76.767257    21.222483    34451.979   -41262.603  3328000 
  -5899.5787    795.25029   -5104.3284    795.25029            0   -5405.4162   -494.16249    58.060934    273.63076            0    57.618445    73.928914    25.658246    34442.125   -41264.764  3330000 
  -5916.3286    768.52722   -5147.8014    768.52722            0   -5425.4964   -490.83225    56.109893    264.43585            0    58.004492     74.17506    24.707626    34396.454   -41266.396  3332000 
  -5878.0977    771.63052   -5106.4671    771.63052            0   -5384.6776   -493.42006    56.336463    265.50364            0    58.517699    75.246439    22.146852    34438.959   -41264.135  3334000 
  -5907.5987    774.94296   -5132.6557    774.94296            0   -5410.7734   -496.82532    56.578304    266.64339            0    60.194687    80.928877     22.85565    34343.639   -41265.102  3336000 
  -5921.1737     800.2691   -5120.9046     800.2691            0   -5439.5736   -481.60007    58.427356    275.35764            0    58.381756    75.909128    23.633498    34376.211    -41265.48  3338000 
  -5873.3927     779.6343   -5093.7584     779.6343            0   -5378.1102   -495.28251    56.920816    268.25759            0     57.93919    76.206578    19.262019    34460.485   -41265.661  3340000 
  -5877.0258    774.99236   -5102.0335    774.99236            0   -5389.3576   -487.66828     56.58191    266.66039            0    58.657636    78.608713    22.250921    34433.998   -41264.927  3342000 
  -5897.0738    770.02029   -5127.0535    770.02029            0   -5408.6048   -488.46896    56.218901    264.94959            0    58.412729    73.958834    25.682967    34412.891    -41266.51  3344000 
  -5874.0845    781.61042   -5092.4741    781.61042            0   -5385.5042   -488.58035    57.065092    268.93754            0    60.443418    77.037686    27.992713    34386.248   -41265.606  3346000 
  -5868.8672    786.65218    -5082.215    786.65218            0   -5377.9757   -490.89145    57.433189    270.67231            0    59.173186    73.930976    26.626487    34437.948   -41267.188  3348000 
   -5862.121    788.74024   -5073.3808    788.74024            0   -5367.7675   -494.35347    57.585638    271.39078            0    59.202129    74.243521     25.97143    34438.454   -41266.062  3350000 
  -5909.0358    773.17318   -5135.8626    773.17318            0   -5414.5245   -494.51131    56.449092    266.03444            0    58.658212     75.15637    24.957219    34393.114   -41263.447  3352000 
  -5926.8156    764.41966    -5162.396    764.41966            0   -5442.4889   -484.32675    55.810001    263.02252            0    57.674059    74.399824    20.708377    34393.794   -41264.911  3354000 
  -5882.8122    769.44009   -5113.3721    769.44009            0   -5397.7662   -485.04599    56.176541    264.74996            0    59.318331     77.52432    21.702522    34404.959   -41265.579  3356000 
  -5868.6726    800.29991   -5068.3726    800.29991            0   -5371.1326   -497.53995    58.429605    275.36824            0    60.338841    77.194591    27.202488     34402.11   -41265.571  3358000 
  -5883.0599    784.63047   -5098.4295    784.63047            0   -5393.6974   -489.36252    57.285585    269.97668            0    58.957811    76.332247    23.492567    34421.368   -41266.036  3360000 
  -5882.7218    789.34657   -5093.3752    789.34657            0   -5386.6684   -496.05342    57.629906     271.5994            0    59.296228    74.458709    25.622027    34411.667   -41265.947  3362000 
  -5866.6042    831.79293   -5034.8113    831.79293            0   -5376.9763    -489.6279    60.728899     286.2044            0    58.269905    79.531297    22.642629    34472.459   -41265.946  3364000 
  -5901.9135    779.13613   -5122.7773    779.13613            0   -5407.7505   -494.16299    56.884445    268.08618            0    59.619186    80.979736    21.263024    34361.925   -41265.658  3366000 
  -5846.7625    762.14149    -5084.621    762.14149            0    -5365.449   -481.31348    55.643673    262.23864            0    59.747616     77.60843    23.243986    34444.035   -41264.083  3368000 
  -5862.4098     757.8431   -5104.5667     757.8431            0   -5373.0444   -489.36535    55.329849    260.75965            0    60.758882    77.137683    29.631835    34386.818   -41264.612  3370000 
  -5831.8494    798.91854   -5032.9308    798.91854            0   -5344.7164   -487.13296    58.328751    274.89294            0    60.337981    78.368313    23.355163    34441.992    -41264.73  3372000 
  -5900.1538    793.23988   -5106.9139    793.23988            0   -5414.2656   -485.88814    57.914155    272.93902            0    58.155564    76.745831    22.124697    34416.082   -41266.527  3374000 
  -5878.4585    777.78698   -5100.6715    777.78698            0   -5390.1428   -488.31571    56.785944    267.62196            0    58.112822    78.347606    21.045919    34454.079   -41266.793  3376000 
  -5837.3422    818.53807   -5018.8042    818.53807            0   -5341.5763   -495.76597    59.761167    281.64365            0    60.597779    78.680132    24.464346    34443.993   -41264.839  3378000 
  -5874.8925    796.85497   -5078.0376    796.85497            0   -5388.2655   -486.62699    58.178091     274.1829            0    59.891687    79.460612    23.443414    34391.972   -41265.875  3380000 
  -5896.3567    794.22932   -5102.1274    794.22932            0   -5414.3705    -481.9862    57.986393    273.27946            0    59.901098    77.130205    24.435413    34376.036   -41263.401  3382000 
  -5897.7762    788.49024   -5109.2859    788.49024            0   -5407.9239   -489.85225    57.567385    271.30475            0     59.78932    75.092224    24.860299    34367.899   -41265.114  3384000 
  -5882.7467    798.24934   -5084.4974    798.24934            0   -5387.4184   -495.32829    58.279894    274.66268            0     58.31851    77.196161    20.869786    34431.105   -41265.409  3386000 
  -5874.6069     768.3592   -5106.2477     768.3592            0   -5382.8468   -491.76001    56.097625    264.37804            0    59.185229    77.050614    25.551327    34424.634   -41265.789  3388000 
  -5883.6535    828.70411   -5054.9494    828.70411            0   -5390.6766   -492.97687    60.503386     285.1416            0    59.353749    74.679821    25.122156    34411.994     -41264.6  3390000 
  -5878.8827    734.53268     -5144.35    734.53268            0   -5385.9451   -492.93764    53.627963    252.73897            0    58.623701    77.334188    21.153715    34423.735   -41265.342  3392000 
  -5853.3199    778.95026   -5074.3696    778.95026            0   -5353.9957   -499.32418    56.870875    268.02222            0    59.147343    76.041059    24.628975    34446.346   -41264.238  3394000 
  -5870.5387    761.95621   -5108.5825    761.95621            0   -5388.3836   -482.15509    55.630146    262.17489            0    59.423747    76.841594    25.954211     34414.29    -41265.97  3396000 
  -5876.5681    788.67186   -5087.8963    788.67186            0   -5385.8709   -490.69719    57.580646    271.36725            0    59.017608    76.612964    24.083369     34431.86   -41264.842  3398000 
  -5868.5702    801.40989   -5067.1603    801.40989            0   -5380.6283   -487.94187    58.510644    275.75017            0    59.206911     75.76081    27.126679    34422.178   -41264.292  3400000 
  -5878.5803     809.6085   -5068.9718     809.6085            0   -5384.4841   -494.09622    59.109222    278.57115            0    59.392816    83.747456    21.031141    34413.847   -41265.228  3402000 
   -5836.548    802.19251   -5034.3555    802.19251            0   -5346.5067    -490.0413    58.567783    276.01945            0    60.137631    75.090918    28.251187    34440.409   -41263.233  3404000 
  -5854.1598    781.46076   -5072.6991    781.46076            0    -5365.979   -488.18083    57.054166    268.88604            0    60.897609     78.79274     23.73353    34393.976   -41265.031  3406000 
  -5939.4296    782.81598   -5156.6136    782.81598            0    -5443.933   -495.49662     57.15311    269.35235            0    57.838358     74.52534    22.602827    34362.696   -41265.749  3408000 
  -5880.3655     821.9296   -5058.4359     821.9296            0   -5394.0092   -486.35634    60.008781    282.81061            0    59.282525    78.777295    22.567638    34410.693   -41267.382  3410000 
  -5847.8642    802.38002   -5045.4842    802.38002            0   -5370.6121   -477.25209    58.581473    276.08397            0    58.064669    74.827495    23.344379    34493.499   -41263.335  3412000 
  -5921.3748    784.85503   -5136.5198    784.85503            0   -5438.3569   -483.01794     57.30198    270.05395            0    57.426513    75.279083    20.234369    34415.083   -41264.983  3414000 
  -5883.4322    754.69306   -5128.7391    754.69306            0   -5399.9401   -483.49204    55.099866    259.67578            0    56.728307    74.088739    23.650597    34484.339   -41263.999  3416000 
  -5904.5035    780.58585   -5123.9177    780.58585            0   -5415.1806    -489.3229    56.990289      268.585            0    57.740209    77.531999    21.510877    34417.826   -41264.089  3418000 
  -5880.6936    811.23929   -5069.4543    811.23929            0   -5382.6706   -498.02302    59.228285    279.13228            0    59.510605    78.724948    22.737992    34401.584   -41264.855  3420000 
  -5843.7334    811.07895   -5032.6545    811.07895            0   -5358.5231   -485.21035    59.216579    279.07711            0    61.277794    81.290684    22.549149    34402.003    -41265.38  3422000 
  -5881.2121    779.51335   -5101.6988    779.51335            0   -5380.3586   -500.85355    56.911986    268.21597            0    58.575757    78.079343    22.478853    34419.318   -41266.296  3424000 
  -5872.8518     767.1112   -5105.7406     767.1112            0   -5389.4696    -483.3822    56.006509    263.94862            0    59.637706    76.418689    27.167178    34408.195   -41264.199  3426000 
   -5835.451    799.11841   -5036.3326    799.11841            0   -5350.9683   -484.48271    58.343344    274.96171            0    59.072053    77.745833    24.471598    34494.098   -41264.994  3428000 
  -5903.6457     771.9324   -5131.7133     771.9324            0   -5414.1746   -489.47113    56.358503    265.60751            0     57.39223    74.731153    20.748523    34433.361   -41263.676  3430000 
  -5897.5272    760.79989   -5136.7274    760.79989            0   -5408.6214   -488.90579    55.545723    261.77702            0    56.951559    69.942862    22.989063    34457.685    -41262.06  3432000 
  -5829.1467    766.79531   -5062.3514    766.79531            0   -5333.2168   -495.92985    55.983446    263.83993            0    61.074509    76.822641    27.100373    34424.738   -41264.778  3434000 
  -5908.2829     769.7734   -5138.5095     769.7734            0   -5413.4188   -494.86409    56.200876    264.86464            0     60.36407    77.714046    24.212981    34325.019   -41266.306  3436000 
